"TIME","GEO","VEHICLE","UNIT","Value","Flag and Footnotes"
"2014","Cyprus","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Cyprus","Lorries","Number","102,788",""
"2014","Cyprus","Lorries","Per thousand inhabitants",":",""
"2014","Cyprus","Road tractors","Number","1,658",""
"2014","Cyprus","Road tractors","Per thousand inhabitants",":",""
"2014","Cyprus","Trailers and semi-trailers","Number","15,394",""
"2014","Cyprus","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Cyprus","Motorcycles","Number","26,578",""
"2014","Cyprus","Motorcycles","Per thousand inhabitants",":",""
"2014","Cyprus","Passenger cars","Number","478,492",""
"2014","Cyprus","Passenger cars","Per thousand inhabitants","565",""
"2014","Cyprus","Motor coaches, buses and trolley buses","Number","2,581",""
"2014","Cyprus","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Cyprus","Special vehicles","Number","3,002",""
"2014","Cyprus","Special vehicles","Per thousand inhabitants",":",""
"2014","Latvia","All vehicles (except trailers and motorcycles)","Number","747,246",""
"2014","Latvia","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Latvia","Total utility vehicles","Number","84,345",""
"2014","Latvia","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Latvia","Lorries","Number","70,068",""
"2014","Latvia","Lorries","Per thousand inhabitants",":",""
"2014","Latvia","Road tractors","Number","13,137",""
"2014","Latvia","Road tractors","Per thousand inhabitants",":",""
"2014","Latvia","Trailers and semi-trailers","Number","64,595",""
"2014","Latvia","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Latvia","Motorcycles","Number","19,807",""
"2014","Latvia","Motorcycles","Per thousand inhabitants",":",""
"2014","Latvia","Passenger cars","Number","657,799",""
"2014","Latvia","Passenger cars","Per thousand inhabitants","331",""
"2014","Latvia","Motor coaches, buses and trolley buses","Number","5,102",""
"2014","Latvia","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Latvia","Special vehicles","Number","1,140",""
"2014","Latvia","Special vehicles","Per thousand inhabitants",":",""
"2014","Lithuania","All vehicles (except trailers and motorcycles)","Number","1,323,280",""
"2014","Lithuania","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Lithuania","Total utility vehicles","Number","110,241",""
"2014","Lithuania","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Lithuania","Lorries","Number","76,169",""
"2014","Lithuania","Lorries","Per thousand inhabitants",":",""
"2014","Lithuania","Road tractors","Number","23,510",""
"2014","Lithuania","Road tractors","Per thousand inhabitants",":",""
"2014","Lithuania","Trailers and semi-trailers","Number","39,965",""
"2014","Lithuania","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Lithuania","Motorcycles","Number","23,374",""
"2014","Lithuania","Motorcycles","Per thousand inhabitants",":",""
"2014","Lithuania","Passenger cars","Number","1,205,668",""
"2014","Lithuania","Passenger cars","Per thousand inhabitants","413",""
"2014","Lithuania","Motor coaches, buses and trolley buses","Number","7,371",""
"2014","Lithuania","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Lithuania","Special vehicles","Number","10,562",""
"2014","Lithuania","Special vehicles","Per thousand inhabitants",":",""
"2014","Luxembourg","All vehicles (except trailers and motorcycles)","Number","415,975",""
"2014","Luxembourg","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Luxembourg","Total utility vehicles","Number","41,370",""
"2014","Luxembourg","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Luxembourg","Lorries","Number","33,832",""
"2014","Luxembourg","Lorries","Per thousand inhabitants",":",""
"2014","Luxembourg","Road tractors","Number","4,602",""
"2014","Luxembourg","Road tractors","Per thousand inhabitants",":",""
"2014","Luxembourg","Trailers and semi-trailers","Number","26,328",""
"2014","Luxembourg","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Luxembourg","Motorcycles","Number","17,890",""
"2014","Luxembourg","Motorcycles","Per thousand inhabitants",":",""
"2014","Luxembourg","Passenger cars","Number","372,827",""
"2014","Luxembourg","Passenger cars","Per thousand inhabitants","662",""
"2014","Luxembourg","Motor coaches, buses and trolley buses","Number","1,778",""
"2014","Luxembourg","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Luxembourg","Special vehicles","Number","2,936",""
"2014","Luxembourg","Special vehicles","Per thousand inhabitants",":",""
"2014","Hungary","All vehicles (except trailers and motorcycles)","Number","3,616,462",""
"2014","Hungary","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Hungary","Total utility vehicles","Number","490,844",""
"2014","Hungary","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Hungary","Lorries","Number","417,536",""
"2014","Hungary","Lorries","Per thousand inhabitants",":",""
"2014","Hungary","Road tractors","Number","60,875",""
"2014","Hungary","Road tractors","Per thousand inhabitants",":",""
"2014","Hungary","Trailers and semi-trailers","Number","409,473",""
"2014","Hungary","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Hungary","Motorcycles","Number","161,540",""
"2014","Hungary","Motorcycles","Per thousand inhabitants",":",""
"2014","Hungary","Passenger cars","Number","3,107,695",""
"2014","Hungary","Passenger cars","Per thousand inhabitants","315",""
"2014","Hungary","Motor coaches, buses and trolley buses","Number","17,923",""
"2014","Hungary","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Hungary","Special vehicles","Number","12,433",""
"2014","Hungary","Special vehicles","Per thousand inhabitants",":",""
"2014","Malta","All vehicles (except trailers and motorcycles)","Number","315,020",""
"2014","Malta","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Malta","Total utility vehicles","Number","47,281",""
"2014","Malta","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Malta","Lorries","Number","42,974",""
"2014","Malta","Lorries","Per thousand inhabitants",":",""
"2014","Malta","Road tractors","Number","1,125",""
"2014","Malta","Road tractors","Per thousand inhabitants",":",""
"2014","Malta","Trailers and semi-trailers","Number",":",""
"2014","Malta","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Malta","Motorcycles","Number","18,258",""
"2014","Malta","Motorcycles","Per thousand inhabitants",":",""
"2014","Malta","Passenger cars","Number","265,950",""
"2014","Malta","Passenger cars","Per thousand inhabitants","619",""
"2014","Malta","Motor coaches, buses and trolley buses","Number","1,789",""
"2014","Malta","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Malta","Special vehicles","Number","3,182",""
"2014","Malta","Special vehicles","Per thousand inhabitants",":",""
"2014","Netherlands","All vehicles (except trailers and motorcycles)","Number","8,998,668",""
"2014","Netherlands","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Netherlands","Total utility vehicles","Number","1,009,988",""
"2014","Netherlands","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Netherlands","Lorries","Number","878,310",""
"2014","Netherlands","Lorries","Per thousand inhabitants",":",""
"2014","Netherlands","Road tractors","Number","70,533",""
"2014","Netherlands","Road tractors","Per thousand inhabitants",":",""
"2014","Netherlands","Trailers and semi-trailers","Number","1,106,651",""
"2014","Netherlands","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Netherlands","Motorcycles","Number","652,336",""
"2014","Netherlands","Motorcycles","Per thousand inhabitants",":",""
"2014","Netherlands","Passenger cars","Number","7,979,083",""
"2014","Netherlands","Passenger cars","Per thousand inhabitants","472",""
"2014","Netherlands","Motor coaches, buses and trolley buses","Number","9,597",""
"2014","Netherlands","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Netherlands","Special vehicles","Number","61,145",""
"2014","Netherlands","Special vehicles","Per thousand inhabitants",":",""
"2014","Austria","All vehicles (except trailers and motorcycles)","Number","5,677,982",""
"2014","Austria","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Austria","Total utility vehicles","Number","973,476",""
"2014","Austria","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Austria","Lorries","Number","418,594",""
"2014","Austria","Lorries","Per thousand inhabitants",":",""
"2014","Austria","Road tractors","Number","16,321",""
"2014","Austria","Road tractors","Per thousand inhabitants",":",""
"2014","Austria","Trailers and semi-trailers","Number","680,052",""
"2014","Austria","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Austria","Motorcycles","Number","466,157",""
"2014","Austria","Motorcycles","Per thousand inhabitants",":",""
"2014","Austria","Passenger cars","Number","4,694,921",""
"2014","Austria","Passenger cars","Per thousand inhabitants","547",""
"2014","Austria","Motor coaches, buses and trolley buses","Number","9,585",""
"2014","Austria","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Austria","Special vehicles","Number","538,561",""
"2014","Austria","Special vehicles","Per thousand inhabitants",":",""
"2014","Poland","All vehicles (except trailers and motorcycles)","Number","23,613,694",""
"2014","Poland","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Poland","Total utility vehicles","Number","3,503,774",""
"2014","Poland","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Poland","Lorries","Number","3,037,427",""
"2014","Poland","Lorries","Per thousand inhabitants",":",""
"2014","Poland","Road tractors","Number","303,189",""
"2014","Poland","Road tractors","Per thousand inhabitants",":",""
"2014","Poland","Trailers and semi-trailers","Number","955,629",""
"2014","Poland","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Poland","Motorcycles","Number","1,189,527",""
"2014","Poland","Motorcycles","Per thousand inhabitants",":",""
"2014","Poland","Passenger cars","Number","20,003,863",""
"2014","Poland","Passenger cars","Per thousand inhabitants","526",""
"2014","Poland","Motor coaches, buses and trolley buses","Number","106,057",""
"2014","Poland","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Poland","Special vehicles","Number","163,158",""
"2014","Poland","Special vehicles","Per thousand inhabitants",":",""
"2014","Portugal","All vehicles (except trailers and motorcycles)","Number",":",""
"2014","Portugal","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Portugal","Total utility vehicles","Number",":",""
"2014","Portugal","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Portugal","Lorries","Number","48,528",""
"2014","Portugal","Lorries","Per thousand inhabitants",":",""
"2014","Portugal","Road tractors","Number","32,588",""
"2014","Portugal","Road tractors","Per thousand inhabitants",":",""
"2014","Portugal","Trailers and semi-trailers","Number",":",""
"2014","Portugal","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Portugal","Motorcycles","Number",":",""
"2014","Portugal","Motorcycles","Per thousand inhabitants",":",""
"2014","Portugal","Passenger cars","Number","4,699,645",""
"2014","Portugal","Passenger cars","Per thousand inhabitants","453",""
"2014","Portugal","Motor coaches, buses and trolley buses","Number","14,941",""
"2014","Portugal","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2014","Portugal","Special vehicles","Number",":",""
"2014","Portugal","Special vehicles","Per thousand inhabitants",":",""
"2014","Romania","All vehicles (except trailers and motorcycles)","Number","5,792,458",""
"2014","Romania","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2014","Romania","Total utility vehicles","Number","840,611",""
"2014","Romania","Total utility vehicles","Per thousand inhabitants",":",""
"2014","Romania","Lorries","Number","712,317",""
"2014","Romania","Lorries","Per thousand inhabitants",":",""
"2014","Romania","Road tractors","Number","94,206",""
"2014","Romania","Road tractors","Per thousand inhabitants",":",""
"2014","Romania","Trailers and semi-trailers","Number","324,859",""
"2014","Romania","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2014","Romania","Motorcycles","Number","100,695",""
"2014","Romania","Motorcycles","Per thousand inhabitants",":",""
"2014","Romania","Passenger cars","Number","4,907,564",""
"2014","Romania","Passenger cars","Per thousand inhabitants","247",""
"2014","Romania","Motor coaches, buses and trolley buses","Number","44,283",""
